V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,feature
0.135168845,0.051183357,0.183048593,0.013489177,0.155226454,0.032977011,0,0.010242424,0,0,PubchemFP640
0.043934902,0.065675977,0.013394124,0.104612139,0.030754386,0.042432602,0.0175,0.179770688,0.039965194,0.042809524,PubchemFP661
0.183442736,0.240866603,0.013569231,0.015263889,0,0.023030812,0.062055949,0.005,0.01010453,0,PubchemFP634
0.092225185,0.129216702,0.098135955,0.018571429,0.102906141,0.013333333,0.077095958,0,0,0.021399933,PubchemFP570
0.023074552,0.144519307,0.21030984,0.018947368,0.055138235,0,0.052794118,0.003130435,0.036333333,0,PubchemFP160
0.133080435,0.104080065,0.000135462,0.098064102,0.001333333,0.010378788,0,0.007714286,0.184755971,0,PubchemFP352
0.026616474,0.224694482,0.100126909,0.002666667,0.142225401,0,0.01,0,0.010579592,0.001,PubchemFP578
0.002666667,0.092052004,0.181350978,0,0.031050872,0.025444444,0.134555001,0,0.046574172,0,PubchemFP584
0.032967212,0.003787879,0.043703924,0.05686074,0.055897436,0.160787628,0.033529552,0.039474695,0.020512821,0.055573529,PubchemFP799
0.03354055,0.031816989,0.035266861,0.047033013,0.112363636,0.066580901,0,0.021818182,0.077421171,0.070968667,PubchemFP149
0.149725784,0.089720186,0.018333333,0.077573288,0.042865851,0,0.022910553,0.072249034,0,0,PubchemFP603
0.011661247,0.025500131,0.014711641,0.027714354,0.074449695,0.036741069,0.098872148,0.033024915,0.044847846,0.10297805,PubchemFP129
0.011267354,0.01103623,0.123304193,0.037366522,0.030280646,0.025459506,0.020420485,0.03161578,0.144166787,0.033322129,PubchemFP785
0.070843673,0.05563655,0.010793855,0.022778485,0.044,0,0.213058678,0.018018018,0,0.019987013,PubchemFP520
0.064741138,0.030500427,0.079673265,0.012828435,0.136488594,0,0.01984127,0.1047204,0.005113997,0,PubchemFP18
0.219745072,0,0.154089196,0.032327159,0,0,0.016549145,0.001577061,0,0.020833333,PubchemFP595
0.103883014,0.153297981,0.057742063,0.010666667,0.015793103,0.001680672,0.023571429,0.020151515,0.042340659,0.0147,PubchemFP370
0.01051619,0.038834551,0.014555211,0.0483956,0.145338843,0.035082116,0.004708546,0.022896628,0.080468779,0.041631564,PubchemFP21
0,0.077991389,0.054209461,0.016380399,0.102058264,0.13391108,0,0.051404815,0,0,PubchemFP286
0,0.025561986,0.122241758,0.048090909,0.116596605,0.015512821,0.037436975,0,0.008,0.060213759,PubchemFP148
0.096537634,0.107193295,0,0.041467236,0.060615346,0,0,0.036066338,0.001810345,0.072923916,PubchemFP524
0.095784574,0.05425487,0.051242472,0.017643357,0.00125641,0.122845057,0.006333333,0,0.028571429,0,PubchemFP660
0.021962174,0.030432054,0.010715354,0.017302872,0.033952381,0.043957508,0.058265442,0.099455479,0.034192219,0.011769481,PubchemFP612
0.122449248,0.014556858,0,0.035833333,0.027333333,0.057712425,0.061411443,0,0.029730444,0,PubchemFP446
0.10835766,0.058900669,0.003000518,0,0.02,0.035117799,0.078136492,0.027,0.000550668,0.004521193,PubchemFP678
0.032722757,0.037708409,0.014388659,0.147250196,0.000586081,0.000308271,0.020192308,0,0,0.048651555,PubchemFP715
0.024199587,0.030698073,0.067184548,0.031670399,0.017255221,0.063626181,0.018800774,0.01,0.01906383,0,PubchemFP511
0.024533686,0.048937421,0.047422026,0.106857487,0.03,0,0,0.01,0,0.010297483,PubchemFP434
0.007072194,0.022210647,0.000169133,0.05042957,0.001279151,0.024,0.096872913,0.01001012,0.000606061,0.013714286,PubchemFP132
0.002566845,0.030834611,0.047297847,0.038478893,0.00017991,0.030720424,0.034142857,0.024820513,0.003333333,0.01,PubchemFP778
0.0644795,0.056315603,0.007254281,0.019725522,0.000888889,0,0.009545455,0.000606061,0.062180379,0.000977807,PubchemFP213
0.003985431,0.064381609,0,0.010956936,0.040369374,0.085547349,0,6.96E-05,0,0,PubchemFP216
0,0.062491758,0.000813079,0,0.073018105,0,0.003,0.026986772,0,0,PubchemFP556
0,0.030871658,0.049446511,0,0.005909982,0,0.016,0,0.004090909,0,PubchemFP490
0.007118644,0.008064222,0.043734697,0.013012258,0,0.00046026,0,0,0,0,PubchemFP215
0.00045668,0.018397598,0,0,0.009443437,0,0,0.005714286,0,0,PubchemFP116
0.012446881,0.009351757,0.000407891,0.001607143,0,0,0,0,0,0,PubchemFP115
